---------------------------------------------------------------------------------------------
Output for s3a://batch-processing-bucket/large-text-file-1.txt
---------------------------------------------------------------------------------------------
('total number of words=', 20180402)
('total number of distinct words=', 61593)
('popular_threshold_word=', 3080.0)
('common_threshold_l_word=', 29256.0)
('common_threshold_u_word=', 32337.0)
('rare_threshold_word=', 58513.0)
---------------------------------------------------------------------------------------------

Popular Words
+----+---------------+---------+
|Rank|           Word|Frequency|
|30453|                   unshared|       12|
|30454|                    unshorn|       12|
|30455|                unskilfully|       12|
|30456|                   unsocial|       12|
|30457|                  unsparing|       12|
|30458|                 unspeaking|       12|
|30459|                 unsteadily|       12|
|30460|                  unstinted|       12|
|30461|                   unstrung|       12|
|30462|                   unsuited|       12|
|30463|                 unsupplied|       12|
|30464|              unsympathetic|       12|
|30465|                  untenable|       12|
|30466|                 untenanted|       12|
|30467|               unthinkingly|       12|
|30468|                 untowardly|       12|
|30469|                 untrussing|       12|
|30470|                   unvalued|       12|
|30471|                     unveil|       12|
|30472|                   unwaning|       12|
|30473|                   unwarily|       12|
|30474|                   unwashed|       12|
|30475|                   unweeded|       12|
|30476|                  unwounded|       12|
|30477|                    unyoked|       12|
|30478|                     upcast|       12|
|30479|                    uplands|       12|
|30480|                  upturning|       12|
|30481|                     uranus|       12|
|30482|                       urns|       12|
|30483|                   ushering|       12|
|30484|                      usque|       12|
|30485|                    utensil|       12|
|30486|                  utilities|       12|
|30487|                 utterances|       12|
|30488|                   vacating|       12|
|30489|                vacillating|       12|
|30490|                    vacuity|       12|
|30491|                     vacuum|       12|
|30492|                     vagary|       12|
|30493|                   vagrants|       12|
|30494|                  vagueness|       12|
|30495|                    vaguest|       12|
|30496|                     vailed|       12|
|30497|                  vainglory|       12|
|30498|                       vais|       12|
|30499|                    valance|       12|
|30500|                valedictory|       12|
|30501|                 valladolid|       12|
|30502|                      vally|       12|
|30503|                 valorously|       12|
|30504|                vanquishing|       12|
|30505|                     vargas|       12|
|30506|                      varry|       12|
|30507|                       vede|       12|
|30508|                      velez|       12|
|30509|                    vellido|       12|
|30510|                  venerated|       12|
|30511|                   venereal|       12|
|30512|                     venial|       12|
|30513|                     veniet|       12|
|30514|                venturesome|       12|
|30515|                       vera|       12|
|30516|                   veracity|       12|
|30517|                   verbatim|       12|
|30518|                     verbis|       12|
|30519|                    veritas|       12|
|30520|                     verite|       12|
|30521|                       vero|       12|
|30522|                versatility|       12|
|30523|              versification|       12|
|30524|                       vert|       12|
|30525|                     vesper|       12|
|30526|                   vestiges|       12|
|30527|                    vetches|       12|
|30528|                       veto|       12|
|30529|                   viceroys|       12|
|30530|                   vicinage|       12|
|30531|                  viciously|       12|
|30532|                  victorian|       12|
|30533|                  vidushaka|       12|
|30534|                  vignettes|       12|
|30535|                      viler|       12|
|30536|                   vintages|       12|
|30537|                      virgo|       12|
|30538|                    visaged|       12|
|30539|                 visibility|       12|
|30540|                visionaries|       12|
|30541|                  visitings|       12|
|30542|                    vitally|       12|
|30543|                      vitas|       12|
|30544|                       vive|       12|
|30545|                  vividness|       12|
|30546|                voicelessly|       12|
|30547|                     voided|       12|
|30548|                    volleys|       12|
|30549|                voluntaries|       12|
|30550|                  voracious|       12|
|30551|                voraciously|       12|
|30552|                     vorrei|       12|
|30553|                   votaress|       12|
|30554|                vouchsafing|       12|
|30555|                   voudrais|       12|
|30556|                  voyagings|       12|
|30557|                     vulgus|       12|
|30558|                      vying|       12|
|30559|                     wafers|       12|
|30560|                     wagram|       12|
|30561|                    wagtail|       12|
|30562|                   waitress|       12|
|30563|                     waived|       12|
|30564|                     walkup|       12|
|30565|                wallenstein|       12|
|30566|                    wallets|       12|
|30567|                     wallis|       12|
|30568|                     wallop|       12|
|30569|                    walsall|       12|
|30570|                    waltzes|       12|
|30571|                    wantest|       12|
|30572|                    warbled|       12|
|30573|          lieutenantcolonel|       12|
|30574|                   lifeboat|       12|
|30575|                       liii|       12|
|30576|                      limes|       12|
|30577|                     linear|       12|
|30578|                   lingerie|       12|
|30579|                       lino|       12|
|30580|                      lisle|       12|
|30581|                     litany|       12|
|30582|                    livings|       12|
|30583|                      livre|       12|
|30584|                       livy|       12|
|30585|                     lizzie|       12|
|30586|                      llana|       12|
|30587|                     loafer|       12|
|30588|                   lockhart|       12|
|30589|                      locum|       12|
|30590|                  loftiness|       12|
|30591|                     lolled|       12|
|30592|                      lolls|       12|
|30593|                londonderry|       12|
|30594|                  londoners|       12|
|30595|                  longevity|       12|
|30596|                 longitudes|       12|
|30597|                     longly|       12|
|30598|                     lookee|       12|
|30599|                       loon|       12|
|30600|                    loosing|       12|
|30601|                  loquacity|       12|
|30602|                     lorcan|       12|
|30603|                    lording|       12|
|30604|                       lorn|       12|
|30605|                   loudness|       12|
|30606|                   loungers|       12|
|30607|                    lourdes|       12|
|30608|                  lovebirch|       12|
|30609|                   lovelorn|       12|
|30610|                 lovemaking|       12|
|30611|                      lovey|       12|
|30612|                     loyola|       12|
|30613|                        ltd|       12|
|30614|                    lubbers|       12|
|30615|                       lube|       12|
|30616|                      lucia|       12|
|30617|                ludicrously|       12|
|30618|                   ludovico|       12|
|30619|                    lumpish|       12|
|30620|                       luna|       12|
|30621|                   lunacies|       12|
|30622|                    lunched|       12|
|30623|                    lurched|       12|
|30624|                     luring|       12|
|30625|                       lusk|       12|
|30626|                     lusted|       12|
|30627|                   lustiest|       12|
|30628|                   lutheran|       12|
|30629|                 luxuriance|       12|
|30630|                         lv|       12|
|30631|                        lvi|       12|
|30632|                       lvii|       12|
|30633|                      lviii|       12|
|30634|                     lycian|       12|
|30635|                      lynam|       12|
|30636|                     lysias|       12|
|30637|                     lyster|       12|
|30638|                      mably|       12|
|30639|                  maccabees|       12|
|30640|                 macedonian|       12|
|30641|                    machree|       12|
|30642|                     mackay|       12|
|30643|                  mackenzie|       12|
|30644|                 mackintosh|       12|
|30645|                     maclir|       12|
|30646|                     maffei|       12|
|30647|                   magennis|       12|
|30648|                     magnum|       12|
|30649|                   maguncia|       12|
|30650|                maharashtra|       12|
|30651|                 mahometans|       12|
|30652|                      maior|       12|
|30653|                      mairy|       12|
|30654|             majolicatopped|       12|
|30655|                       mala|       12|
|30656|                  maladroit|       12|
|30657|                    malaria|       12|
|30658|                     malays|       12|
|30659|                 malignancy|       12|
|30660|                   maligned|       12|
|30661|                    maltese|       12|
|30662|                 maltreated|       12|
|30663|                      malum|       12|
|30664|                   mambrino|       12|
|30665|                   manacled|       12|
|30666|                   mananaan|       12|
|30667|                   mananaun|       12|
|30668|                   manchild|       12|
|30669|                 mandolines|       12|
|30670|                      mango|       12|
|30671|                  manifesto|       12|
|30672|                    manlike|       12|
|30673|                shortcoming|       12|
|30674|                    showery|       12|
|30675|                  shrilling|       12|
|30676|                  shrouding|       12|
|30677|                     shrugs|       12|
|30678|                shudderings|       12|
|30679|                  shuttered|       12|
|30680|               shvadaushtra|       12|
|30681|                    siberia|       12|
|30682|                     sickle|       12|
|30683|                   sicklied|       12|
|30684|                     siding|       12|
|30685|                     sidled|       12|
|30686|                 sightseers|       12|
|30687|                 sigismunda|       12|
|30688|                 signalling|       12|
|30689|                   signally|       12|
|30690|                  signboard|       12|
|30691|                  silencing|       12|
|30692|                     silted|       12|
|30693|                       sima|       12|
|30694|                     simile|       12|
|30695|               simplicities|       12|
|30696|             simplification|       12|
|30697|                   simplify|       12|
|30698|                 simulation|       12|
|30699|                       sine|       12|
|30700|                    singest|       12|
|30701|                    sinuous|       12|
|30702|                      sites|       12|
|30703|                     sitter|       12|
|30704|                    sitteth|       12|
|30705|                   sixpenny|       12|
|30706|                   sixtieth|       12|
|30707|                 sixtyseven|       12|
|30708|                     skewer|       12|
|30709|                      skift|       12|
|30710|                   skirling|       12|
|30711|               skrimshander|       12|
|30712|                      skunk|       12|
|30713|                       skye|       12|
|30714|                    slacked|       12|
|30715|                   slattern|       12|
|30716|                 slatternly|       12|
|30717|                  slavishly|       12|
|30718|                    sledded|       12|
|30719|                   sleights|       12|
|30720|                   slipshod|       12|
|30721|                      slipt|       12|
|30722|                 slobbering|       12|
|30723|                       slot|       12|
|30724|                     slouch|       12|
|30725|               sluggishness|       12|
|30726|                 slumberous|       12|
|30727|                   smallpox|       12|
|30728|                 smattering|       12|
|30729|                      smirk|       12|
|30730|                    smirked|       12|
|30731|                       smit|       12|
|30732|                   smithies|       12|
|30733|                 smokehouse|       12|
|30734|                    smoothe|       12|
|30735|                    smooths|       12|
|30736|                 smouldered|       12|
|30737|                     smythe|       12|
|30738|                      snack|       12|
|30739|                   snappish|       12|
|30740|                      snaps|       12|
|30741|                     sniffs|       12|
|30742|                   snobbery|       12|
|30743|                   snodhead|       12|
|30744|                     snored|       12|
|30745|                      snort|       12|
|30746|                     snorts|       12|
|30747|                  snotgreen|       12|
|30748|                   snowball|       12|
|30749|                  snowballs|       12|
|30750|                   snuffled|       12|
|30751|                       soak|       12|
|30752|                      soaks|       12|
|30753|                     soaped|       12|
|30754|                  soapstone|       12|
|30755|                     soared|       12|
|30756|                      soars|       12|
|30757|                      soart|       12|
|30758|                    sobered|       12|
|30759|                    sobrino|       12|
|30760|                socinianism|       12|
|30761|                        soi|       12|
|30762|                   soissons|       12|
|30763|                  sojourned|       12|
|30764|                     solder|       12|
|30765|                solicitudes|       12|
|30766|                       solo|       12|
|30767|                      solum|       12|
|30768|                  solutions|       12|
|30769|                    solvent|       12|
|30770|                 somersault|       12|
|30771|                somersaults|       12|
|30772|                 somethings|       12|
|30773|               somnambulism|       12|
|30774|                     sopped|       12|
|30775|                  sorceries|       12|
|30776|                      sorer|       12|
|30777|                    sottish|       12|
|30778|                      sotto|       12|
|30779|                        sou|       12|
|30780|                      sough|       12|
|30781|                   souvenir|       12|
|30782|                       sovs|       12|
|30783|                       sowl|       12|
|30784|                        sox|       12|
|30785|                      spank|       12|
|30786|                     spargo|       12|
|30787|                    sparred|       12|
|30788|                     spasms|       12|
|30789|                specialties|       12|
|30790|                     specie|       12|
|30791|                spectacular|       12|
|30792|                   spedding|       12|
|30793|                    spenser|       12|
|30794|                     sperma|       12|
|30795|                spermacetti|       12|
|30796|                      spero|       12|
|30797|                     spigot|       12|
|30798|               castelcicala|       12|
|30799|                 castlehill|       12|
|30800|                    castors|       12|
|30801|                    catalan|       12|
|30802|                  catapults|       12|
|30803|                   catarrhs|       12|
|30804|                    catclaw|       12|
|30805|                     catgut|       12|
|30806|                catholicism|       12|
|30807|                catholicity|       12|
|30808|                    catlike|       12|
|30809|                  cauldrons|       12|
|30810|                    caulked|       12|
|30811|                    caustic|       12|
|30812|                    cautels|       12|
|30813|                    cautery|       12|
|30814|                      cavan|       12|
|30815|                  cavernous|       12|
|30816|                       cede|       12|
|30817|                   ceilings|       12|
|30818|                 celebrates|       12|
|30819|                celebrating|       12|
|30820|                  cellarage|       12|
|30821|                   cemented|       12|
|30822|                 cemeteries|       12|
|30823|                      cenar|       12|
|30824|                     censed|       12|
|30825|                     censor|       12|
|30826|                 censorship|       12|
|30827|                 censurable|       12|
|30828|                  cerecloth|       12|
|30829|              ceremoniously|       12|
|30830|                  certifies|       12|
|30831|                    certify|       12|
|30832|                    cetacea|       12|
|30833|                   cetacean|       12|
|30834|                     cetera|       12|
|30835|                       ceti|       12|
|30836|                      cetus|       12|
|30837|                   chalices|       12|
|30838|                    chalked|       12|
|30839|                      champ|       12|
|30840|                  champaign|       12|
|30841|                    chancel|       12|
|30842|                chancellors|       12|
|30843|                chandeliers|       12|
|30844|                    chandos|       12|
|30845|                 changeless|       12|
|30846|                    chanson|       12|
|30847|                   chaperon|       12|
|30848|                    chaplet|       12|
|30849|              characterizes|       12|
|30850|                 charitably|       12|
|30851|                   charmers|       12|
|30852|                  chartered|       12|
|30853|                  charybdis|       12|
|30854|                     chases|       12|
|30855|                     chasms|       12|
|30856|                   chastest|       12|
|30857|                 chastising|       12|
|30858|                    chatted|       12|
|30859|                 chatterton|       12|
|30860|                      chaud|       12|
|30861|                    checker|       12|
|30862|                    cheeked|       12|
|30863|                  chemicals|       12|
|30864|                   chemists|       12|
|30865|                  chequered|       12|
|30866|                  cherisher|       12|
|30867|                  cherishes|       12|
|30868|                      chews|       12|
|30869|                       chez|       12|
|30870|                    chicago|       12|
|30871|                     chicha|       12|
|30872|                 childbirth|       12|
|30873|                   childing|       12|
|30874|                      chile|       12|
|30875|                      chili|       12|
|30876|                   chimeras|       12|
|30877|                    chiming|       12|
|30878|               chimneypiece|       12|
|30879|                chinchopper|       12|
|30880|                   chinless|       12|
|30881|                   chipping|       12|
|30882|                      chirp|       12|
|30883|                 chivalries|       12|
|30884|                   chivaree|       12|
|30885|                 chocolates|       12|
|30886|                   choicely|       12|
|30887|                    chooser|       12|
|30888|                    chopine|       12|
|30889|                     choppy|       12|
|30890|                      chore|       12|
|30891|                 choristers|       12|
|30892|                     choron|       12|
|30893|                   chowders|       12|
|30894|               christenings|       12|
|30895|                    christi|       12|
|30896|                chronically|       12|
|30897|              chronological|       12|
|30898|                 chronology|       12|
|30899|                  chrysalis|       12|
|30900|                   chummies|       12|
|30901|                      chump|       12|
|30902|              churchmanship|       12|
|30903|                 ciceronian|       12|
|30904|                       ciel|       12|
|30905|              cigarettecase|       12|
|30906|                    cilicia|       12|
|30907|                   cincture|       12|
|30908|                    cinemas|       12|
|30909|                   cinnabar|       12|
|30910|                      circe|       12|
|30911|                  circumdet|       12|
|30912|           circumnavigation|       12|
|30913|                 circumvent|       12|
|30914|                  citations|       12|
|30915|                    citrons|       12|
|30916|                   civilian|       12|
|30917|                 clambering|       12|
|30918|                    clamped|       12|
|30919|                      clams|       12|
|30920|                      clank|       12|
|30921|                    clanked|       12|
|30922|                    clapham|       12|
|30923|                     claver|       12|
|30924|                 cleanliest|       12|
|30925|                      cleat|       12|
|30926|                   clinched|       12|
|30927|                 cloistered|       12|
|30928|                  cloisters|       12|
|30929|                    cloying|       12|
|30930|                      cloys|       12|
|30931|                    clubbed|       12|
|30932|                      clyde|       12|
|30933|                   coalesce|       12|
|30934|                 coalescing|       12|
|30935|                   coarsest|       12|
|30936|                        cob|       12|
|30937|                    cobbled|       12|
|30938|                    cockade|       12|
|30939|                  cockhorse|       12|
|30940|                   cocoanut|       12|
|30941|                       cods|       12|
|30942|                     coelum|       12|
|30943|                    coghlan|       12|
|30944|               cohabitation|       12|
|30945|                  coherence|       12|
|30946|                 coherently|       12|
|30947|                    cohorts|       12|
|30948|                     coigns|       12|
|30949|                 coincident|       12|
|30950|                   coistrel|       12|
|30951|                   colborne|       12|
|30952|                       coll|       12|
|30953|                      hallo|       12|
|30954|              hallucination|       12|
|30955|                   hammocks|       12|
|30956|                    hammond|       12|
|30957|                     hamnet|       12|
|30958|                  hampering|       12|
|30959|                  hamstring|       12|
|30960|                   handbell|       12|
|30961|                   handicap|       12|
|30962|                handicapped|       12|
|30963|               handsomeness|       12|
|30964|                    hangdog|       12|
|30965|                  hankering|       12|
|30966|                hanoverians|       12|
|30967|                 happenings|       12|
|30968|                  harangued|       12|
|30969|                 harbouring|       12|
|30970|                  hardening|       12|
|30971|                    harelip|       12|
|30972|                     harems|       12|
|30973|                 harmonised|       12|
|30974|                  harnessed|       12|
|30975|                 harnessing|       12|
|30976|                     haroun|       12|
|30977|                     harper|       12|
|30978|                 harpooning|       12|
|30979|                 harrington|       12|
|30980|                  hartshorn|       12|
|30981|                    harvard|       12|
|30982|                     hasted|       12|
|30983|                    hastens|       12|
|30984|                haulbowline|       12|
|30985|                    hautboy|       12|
|30986|                    hauteur|       12|
|30987|                     havens|       12|
|30988|                    hawsers|       12|
|30989|                  hawthorne|       12|
|30990|                      hayes|       12|
|30991|                      hazle|       12|
|30992|                  headlands|       12|
|30993|                 headlights|       12|
|30994|                  headstall|       12|
|30995|                  headstone|       12|
|30996|                  healthily|       12|
|30997|                  hearkened|       12|
|30998|                 heartbreak|       12|
|30999|                  heartedly|       12|
|31000|                    hearten|       12|
|31001|              heartlessness|       12|
|31002|                     heater|       12|
|31003|               heedlessness|       12|
|31004|                   hegelian|       12|
|31005|                 heliotrope|       12|
|31006|                       hely|       12|
|31007|                hemispheres|       12|
|31008|                   henchmen|       12|
|31009|                  henrietta|       12|
|31010|                   heralded|       12|
|31011|                  herbalist|       12|
|31012|                     hermes|       12|
|31013|                  hernandez|       12|
|31014|                 heroically|       12|
|31015|                   hesperus|       12|
|31016|                  heterodox|       12|
|31017|                      hetty|       12|
|31018|                      hewed|       12|
|31019|                    hidalgo|       12|
|31020|                  hierarchy|       12|
|31021|                        hig|       12|
|31022|                  highclass|       12|
|31023|                 highpriest|       12|
|31024|                    hinders|       12|
|31025|                  hindostan|       12|
|31026|                 hindrances|       12|
|31027|                      hindu|       12|
|31028|                     hirsch|       12|
|31029|                     hissss|       12|
|31030|                  hoardings|       12|
|31031|                       hobb|       12|
|31032|                hobbledehoy|       12|
|31033|                   hobbling|       12|
|31034|                       hock|       12|
|31035|                      hodge|       12|
|31036|                       hoes|       12|
|31037|                    holdest|       12|
|31038|                     holies|       12|
|31039|                 hollanders|       12|
|31040|                     holloa|       12|
|31041|                   holyhead|       12|
|31042|                   homemade|       12|
|31043|                  homestead|       12|
|31044|                  homicides|       12|
|31045|                     hommes|       12|
|31046|                    honeyed|       12|
|31047|                   honeying|       12|
|31048|               honeysuckles|       12|
|31049|honorificabilitudinitatibus|       12|
|31050|                      hoose|       12|
|31051|                      hoots|       12|
|31052|                       hops|       12|
|31053|                    horhorn|       12|
|31054|                   horizons|       12|
|31055|                    horning|       12|
|31056|                 horrifying|       12|
|31057|                     horsed|       12|
|31058|                     horsey|       12|
|31059|                    hospice|       12|
|31060|                  hospitals|       12|
|31061|                   hothouse|       12|
|31062|                  hottentot|       12|
|31063|                houndsditch|       12|
|31064|                  housetops|       12|
|31065|                       hove|       12|
|31066|                   howsever|       12|
|31067|                 howsomever|       12|
|31068|                        hoy|       12|
|31069|                      hujus|       12|
|31070|                 humanising|       12|
|31071|                 humanizing|       12|
|31072|                     humans|       12|
|31073|                    humbles|       12|
|31074|                      humid|       12|
|31075|                    hummums|       12|
|31076|                  humoredly|       12|
|31077|                 humouredly|       12|
|31078|                    humphry|       12|
|31079|                    hunched|       12|
|31080|                  hupmobile|       12|
|31081|                      hurls|       12|
|31082|                     hurray|       12|
|31083|                 hurricanes|       12|
|31084|                     hushes|       12|
|31085|                    huskily|       12|
|31086|                   huswifes|       12|
|31087|                       huuh|       12|
|31088|                  hydraulic|       12|
|31089|                hyperborean|       12|
|31090|                 hypnotised|       12|
|31091|              hypochondriac|       12|
|31092|                 hypocrites|       12|
|31093|                   hysteria|       12|
|31094|                  icelandic|       12|
|31095|                   idealist|       12|
|31096|                  idealists|       12|
|31097|                       idem|       12|
|31098|                      abaft|       12|
|31099|                   abandons|       12|
|31100|                     abased|       12|
|31101|                 abatements|       12|
|31102|                     abates|       12|
|31103|                abbreviated|       12|
|31104|               abbreviation|       12|
|31105|                    abdomen|       12|
|31106|                 aberration|       12|
|31107|                       abet|       12|
|31108|                    abetted|       12|
|31109|                   abeyance|       12|
|31110|                  abhorrent|       12|
|31111|                     abided|       12|
|31112|               abolitionist|       12|
|31113|                 abominably|       12|
|31114|                   abortion|       12|
|31115|                   abrogate|       12|
|31116|                  absenting|       12|
|31117|                   absinthe|       12|
|31118|                   abstains|       12|
|31119|                   abstruse|       12|
|31120|                    academe|       12|
|31121|                  accidence|       12|
|31122|               accomplishes|       12|
|31123|              accumulations|       12|
|31124|                   accustom|       12|
|31125|                accustomary|       12|
|31126|                   acharyas|       12|
|31127|                   achieves|       12|
|31128|                       acme|       12|
|31129|                   acolytes|       12|
|31130|                 adamantine|       12|
|31131|                    adamite|       12|
|31132|               adaptability|       12|
|31133|                   adapting|       12|
|31134|                    adduced|       12|
|31135|                   adhesive|       12|
|31136|                  adiaphane|       12|
|31137|                   adjoined|       12|
|31138|                   adjudged|       12|
|31139|                 adjuration|       12|
|31140|                adjustments|       12|
|31141|                   adorning|       12|
|31142|                     adorns|       12|
|31143|                      adown|       12|
|31144|                     adroit|       12|
|31145|                     adults|       12|
|31146|               adventitious|       12|
|31147|              adventurously|       12|
|31148|                  adversely|       12|
|31149|                 advertiser|       12|
|31150|                   advocacy|       12|
|31151|                      aesop|       12|
|31152|               affirmations|       12|
|31153|                   affluent|       12|
|31154|                     afghan|       12|
|31155|                     aflame|       12|
|31156|                  aforehand|       12|
|31157|                      agape|       12|
|31158|                      agean|       12|
|31159|               aggerawayter|       12|
|31160|                 aggrandize|       12|
|31161|                aggressions|       12|
|31162|                  aggressor|       12|
|31163|                  agitating|       12|
|31164|                   agonised|       12|
|31165|                  agramante|       12|
|31166|                    aground|       12|
|31167|                    aguilar|       12|
|31168|                     ahalya|       12|
|31169|                    aimless|       12|
|31170|                   aircraft|       12|
|31171|                    airless|       12|
|31172|                        aka|       12|
|31173|                     akimbo|       12|
|31174|                       alan|       12|
|31175|                     albano|       12|
|31176|                   albrecht|       12|
|31177|                    alcoves|       12|
|31178|                      alder|       12|
|31179|                       alec|       12|
|31180|                  alehouses|       12|
|31181|                   alguacil|       12|
|31182|                     alices|       12|
|31183|                    aliment|       12|
|31184|                      allas|       12|
|31185|                 allegation|       12|
|31186|                   alleging|       12|
|31187|                      aller|       12|
|31188|                   allfours|       12|
|31189|               allimportant|       12|
|31190|                 allurement|       12|
|31191|                       alma|       12|
|31192|                      aloes|       12|
|31193|                      alors|       12|
|31194|               alphabetical|       12|
|31195|                  alphabets|       12|
|31196|                 alternated|       12|
|31197|                      alton|       12|
|31198|                      alway|       12|
|31199|               amalgamation|       12|
|31200|                      amble|       12|
|31201|                     amelia|       12|
|31202|                  amidships|       12|
|31203|                 ammunition|       12|
|31204|                  amorously|       12|
|31205|                   ampthill|       12|
|31206|                 anacharsis|       12|
|31207|                    analyze|       12|
|31208|                  anathemas|       12|
|31209|                   andirons|       12|
|31210|                   angering|       12|
|31211|                anglicanism|       12|
|31212|                   animates|       12|
|31213|                 annexation|       12|
|31214|                  antequera|       12|
|31215|                   anterior|       12|
|31216|                    anthems|       12|
|31217|                   antilles|       12|
|31218|                antisthenes|       12|
|31219|                 antithesis|       12|
|31220|                       ants|       12|
|31221|                     anunga|       12|
|31222|                   anythink|       12|
|31223|                    anywise|       12|
|31224|               aphrodisiacs|       12|
|31225|                  aphrodite|       12|
|31226|                 apocalypse|       12|
|31227|                  apollonia|       12|
|31228|                 apologised|       12|
|31229|             apostrophizing|       12|
|31230|                  appeasing|       12|
|31231|                appellative|       12|
|31232|                  appendage|       12|
|31233|                 appertains|       12|
|31234|                 appetitive|       12|
|31235|                appointable|       12|
|31236|              appropriately|       12|
|31237|                   approver|       12|
|31238|               appurtenance|       12|
|31239|                    aproned|       12|
|31240|                  aptitudes|       12|
|31241|                    aquinas|       12|
|31242|                arbitrarily|       12|
|31243|                arbitration|       12|
|31244|                     arcana|       12|
|31245|              archbishopric|       12|
|31246|                archilochus|       12|
|31247|                    arching|       12|
|31248|                      areas|       12|
|31249|                  doorsteps|       12|
|31250|                    dorador|       12|
|31251|                    dotards|       12|
|31252|                      dotty|       12|
|31253|                       dour|       12|
|31254|                       dout|       12|
|31255|                     dowden|       12|
|31256|                      dowdy|       12|
|31257|                    dowland|       12|
|31258|                   downtown|       12|
|31259|                     drafts|       12|
|31260|                      drams|       12|
|31261|                     draper|       12|
|31262|                       drat|       12|
|31263|                    drayton|       12|
|31264|                 dreariness|       12|
|31265|                       dreg|       12|
|31266|                  drenching|       12|
|31267|                      drest|       12|
|31268|                   dribbles|       12|
|31269|                   drilling|       12|
|31270|                     drills|       12|
|31271|                    drinker|       12|
|31272|                    drivers|       12|
|31273|                    drizzly|       12|
|31274|                dromedaries|       12|
|31275|                  dromedary|       12|
|31276|                  droppings|       12|
|31277|                     drowse|       12|
|31278|                   drubbing|       12|
|31279|                    drudges|       12|
|31280|                      drugg|       12|
|31281|                   druggist|       12|
|31282|                      druid|       12|
|31283|                    drummer|       12|
|31284|                    drumont|       12|
|31285|                   drygoods|       12|
|31286|                      dryly|       12|
|31287|                    dualism|       12|
|31288|                    dubedat|       12|
|31289|                    dublins|       12|
|31290|                      ducky|       12|
|31291|                    dudgeon|       12|
|31292|                      dulls|       12|
|31293|               dullthudding|       12|
|31294|              dumbfoundered|       12|
|31295|               dumfoundered|       12|
|31296|                   dumpling|       12|
|31297|                     dunces|       12|
|31298|                    dundrum|       12|
|31299|                      dunne|       12|
|31300|                  dunstable|       12|
|31301|                   dustcoat|       12|
|31302|                  dwindling|       12|
|31303|                     dyeing|       12|
|31304|                    dynamos|       12|
|31305|                  dyspeptic|       12|
|31306|                     eaglet|       12|
|31307|                      eamus|       12|
|31308|                earthenware|       12|
|31309|                      eases|       12|
|31310|                   easterly|       12|
|31311|                        eau|       12|
|31312|               eavesdropper|       12|
|31313|              eavesdropping|       12|
|31314|                       eber|       12|
|31315|                     eblana|       12|
|31316|                       ebro|       12|
|31317|                 ebullition|       12|
|31318|                   eclogues|       12|
|31319|               economically|       12|
|31320|                  economist|       12|
|31321|                 economists|       12|
|31322|                     edison|       12|
|31323|                     educed|       12|
|31324|                   effigies|       12|
|31325|                  effluence|       12|
|31326|                 effrontery|       12|
|31327|                   eftsoons|       12|
|31328|                egregiously|       12|
|31329|                  eightyone|       12|
|31330|               ejaculations|       12|
|31331|                    ejected|       12|
|31332|                   ejecting|       12|
|31333|                elaboration|       12|
|31334|                      elate|       12|
|31335|                  electoral|       12|
|31336|                    elegiac|       12|
|31337|                      elegy|       12|
|31338|                   elevates|       12|
|31339|                elimination|       12|
|31340|                       ella|       12|
|31341|                    ellison|       12|
|31342|                     eloped|       12|
|31343|                       elth|       12|
|31344|                 elucidated|       12|
|31345|                    eluding|       12|
|31346|               emancipating|       12|
|31347|                  embalming|       12|
|31348|                    embarks|       12|
|31349|                  embattled|       12|
|31350|                   embedded|       12|
|31351|                      ember|       12|
|31352|                   embitter|       12|
|31353|                   embodies|       12|
|31354|                     embody|       12|
|31355|               embroideries|       12|
|31356|               embroidering|       12|
|31357|                  embroiled|       12|
|31358|                 emigration|       12|
|31359|                      emile|       12|
|31360|                   emmanuel|       12|
|31361|                      emmet|       12|
|31362|                emotionally|       12|
|31363|                    empower|       12|
|31364|                     enamel|       12|
|31365|                    encased|       12|
|31366|                  enchained|       12|
|31367|                   encircle|       12|
|31368|                 enclosures|       12|
|31369|                  encomiums|       12|
|31370|                encrimsoned|       12|
|31371|                   encumber|       12|
|31372|                 endearment|       12|
|31373|                     endows|       12|
|31374|                     endued|       12|
|31375|                  endurable|       12|
|31376|                     eneugh|       12|
|31377|                  enfeebles|       12|
|31378|                 enfoldings|       12|
|31379|                engendering|       12|
|31380|                   engraven|       12|
|31381|                  engravers|       12|
|31382|                  enhancing|       12|
|31383|                    enigmas|       12|
|31384|                  enigmatic|       12|
|31385|                       enim|       12|
|31386|                    enjoyer|       12|
|31387|                     manuel|       12|
|31388|                     mapped|       12|
|31389|                   marathon|       12|
|31390|                   maravedi|       12|
|31391|                     marcas|       12|
|31392|                  marchpane|       12|
|31393|                   marginal|       12|
|31394|                    marital|       12|
|31395|                   maritana|       12|
|31396|                     marius|       12|
|31397|                       marl|       12|
|31398|                    marling|       12|
|31399|                    marquee|       12|
|31400|               marriageable|       12|
|31401|                    martino|       12|
|31402|                    masoned|       12|
|31403|                    masonic|       12|
|31404|                    massboy|       12|
|31405|               masterstroke|       12|
|31406|                    matcham|       12|
|31407|                      matin|       12|
|31408|               matriculated|       12|
|31409|              matriculation|       12|
|31410|                     mattie|       12|
|31411|                 mattresses|       12|
|31412|                    mauling|       12|
|31413|                    maurier|       12|
|31414|                    mawkish|       12|
|31415|                  maxillary|       12|
|31416|                 maximilian|       12|
|31417|                    meacock|       12|
|31418|                      meade|       12|
